[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,13380,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,3,3,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,3,5,8980,2162,496,128,34,
[4 0 6 1 2 0 ],7,5,1,3660,846,216,60,24,
[4 0 6 1 2 0 ],7,5,3,11992,3074,652,188,46,
[4 0 6 1 2 0 ],7,5,5,12168,3054,660,180,42,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,16248,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,3,3,6140,1450,344,88,26,
[4 0 6 1 2 0 ],7,3,5,11472,2694,636,156,42,
[4 0 6 1 2 0 ],7,5,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,5,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,5,5,17484,4590,936,276,60,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,13444,3476,718,200,40,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,5256,1182,300,72,24,
[4 0 6 1 2 0 ],7,3,5,11632,2966,628,176,40,
[4 0 6 1 2 0 ],7,5,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,5,3,12716,3070,704,184,50,
[4 0 6 1 2 0 ],7,5,5,19440,5034,1044,300,66,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,7040,2056,362,124,20,10,
[4 0 6 1 2 0 ],7,1,5,4520,1258,236,76,14,
[4 0 6 1 2 0 ],7,3,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,3,3,7560,1806,420,108,30,
[4 0 6 1 2 0 ],7,3,5,8792,2254,476,136,32,
[4 0 6 1 2 0 ],7,5,1,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,5,3,8268,2094,456,132,36,
[4 0 6 1 2 0 ],7,5,5,17164,4046,952,236,64,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,3,5,10748,2698,584,160,38,
[4 0 6 1 2 0 ],7,5,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,5,3,7384,1826,412,116,34,
[4 0 6 1 2 0 ],7,5,5,20324,5302,1088,316,68,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,3,3,6140,1450,344,88,26,
[4 0 6 1 2 0 ],7,3,5,11980,3146,640,188,40,
[4 0 6 1 2 0 ],7,5,1,19720,4544,1114,260,76,26,
[4 0 6 1 2 0 ],7,5,3,7560,1806,420,108,30,
[4 0 6 1 2 0 ],7,5,5,10748,2698,584,160,38,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,3,3,7908,1986,432,120,30,
[4 0 6 1 2 0 ],7,3,5,12864,3414,684,204,42,
[4 0 6 1 2 0 ],7,5,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,5,3,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,5,5,19280,4762,1052,280,68,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,13380,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,3,3,5792,1270,332,76,26,
[4 0 6 1 2 0 ],7,3,5,10748,2698,584,160,38,
[4 0 6 1 2 0 ],7,5,1,984,186,60,12,6,
[4 0 6 1 2 0 ],7,5,3,11832,2802,660,168,48,
[4 0 6 1 2 0 ],7,5,5,17164,4046,952,236,64,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,5068,1274,280,80,22,
[4 0 6 1 2 0 ],7,3,5,10936,2606,604,152,40,
[4 0 6 1 2 0 ],7,5,1,23256,5616,1290,324,84,30,
[4 0 6 1 2 0 ],7,5,3,9528,2178,540,132,42,
[4 0 6 1 2 0 ],7,5,5,18396,4494,1008,264,66,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,3,3,8256,2166,444,132,30,
[4 0 6 1 2 0 ],7,3,5,9516,2250,528,132,36,
[4 0 6 1 2 0 ],7,5,1,16852,4196,934,248,64,26,
[4 0 6 1 2 0 ],7,5,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,5,5,16440,4050,900,240,60,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4520,1258,236,76,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,7560,1806,420,108,30,
[4 0 6 1 2 0 ],7,3,5,10776,2334,612,132,42,
[4 0 6 1 2 0 ],7,5,1,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,5,3,6676,1538,376,92,28,
[4 0 6 1 2 0 ],7,5,5,11284,2786,616,164,40,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4520,1258,236,76,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,7908,1986,432,120,30,
[4 0 6 1 2 0 ],7,3,5,9516,2250,528,132,36,
[4 0 6 1 2 0 ],7,5,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,5,3,11832,2802,660,168,48,
[4 0 6 1 2 0 ],7,5,5,17136,4410,924,264,60,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,3,5,12516,3234,672,192,42,
[4 0 6 1 2 0 ],7,5,1,26124,5964,1470,336,96,30,
[4 0 6 1 2 0 ],7,5,3,10224,2538,564,156,42,
[4 0 6 1 2 0 ],7,5,5,16628,3958,920,232,62,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,7040,2056,362,124,20,10,
[4 0 6 1 2 0 ],7,1,5,13444,3476,718,200,40,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,3,5,10748,2698,584,160,38,
[4 0 6 1 2 0 ],7,5,1,984,186,60,12,6,
[4 0 6 1 2 0 ],7,5,3,11484,2622,648,156,48,
[4 0 6 1 2 0 ],7,5,5,11284,2786,616,164,40,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,7040,2056,362,124,20,10,
[4 0 6 1 2 0 ],7,1,5,4520,1258,236,76,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,6676,1538,376,92,28,
[4 0 6 1 2 0 ],7,3,5,9864,2430,540,144,36,
[4 0 6 1 2 0 ],7,5,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,5,3,11296,2714,628,164,46,
[4 0 6 1 2 0 ],7,5,5,17324,4318,944,256,62,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,6836,1810,368,112,26,
[4 0 6 1 2 0 ],7,3,5,10240,2246,580,128,40,
[4 0 6 1 2 0 ],7,5,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,5,3,11108,2806,608,172,44,
[4 0 6 1 2 0 ],7,5,5,16628,3958,920,232,62,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,13444,3476,718,200,40,14,
[4 0 6 1 2 0 ],7,3,1,13380,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,3,3,8604,2346,456,144,30,
[4 0 6 1 2 0 ],7,3,5,11820,2874,648,168,42,
[4 0 6 1 2 0 ],7,5,1,15084,3660,846,216,60,24,
[4 0 6 1 2 0 ],7,5,3,8804,2182,488,136,38,
[4 0 6 1 2 0 ],7,5,5,18020,4678,968,280,62,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,4520,1258,236,76,14,
[4 0 6 1 2 0 ],7,3,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,3,3,5256,1182,300,72,24,
[4 0 6 1 2 0 ],7,3,5,13212,3594,696,216,42,
[4 0 6 1 2 0 ],7,5,1,16248,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,5,3,6676,1538,376,92,28,
[4 0 6 1 2 0 ],7,5,5,17324,4318,944,256,62,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,13380,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,3,3,5952,1542,324,96,24,
[4 0 6 1 2 0 ],7,3,5,11632,2966,628,176,40,
[4 0 6 1 2 0 ],7,5,1,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,5,3,10224,2538,564,156,42,
[4 0 6 1 2 0 ],7,5,5,18208,4586,988,272,64,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,15644,3100,902,160,56,10,
[4 0 6 1 2 0 ],7,1,5,4172,1078,224,64,14,
[4 0 6 1 2 0 ],7,3,1,16248,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,3,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,3,5,10776,2334,612,132,42,
[4 0 6 1 2 0 ],7,5,1,3300,738,192,48,18,
[4 0 6 1 2 0 ],7,5,3,11296,2714,628,164,46,
[4 0 6 1 2 0 ],7,5,5,18368,4858,980,292,62,
[4 0 6 1 2 0 ],7,1,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,1,3,12776,2752,722,148,44,10,
[4 0 6 1 2 0 ],7,1,5,10576,3128,538,188,28,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,8256,2166,444,132,30,
[4 0 6 1 2 0 ],7,3,5,10936,2606,604,152,40,
[4 0 6 1 2 0 ],7,5,1,5080,1202,292,80,28,
[4 0 6 1 2 0 ],7,5,3,12340,3254,664,200,46,
[4 0 6 1 2 0 ],7,5,5,17136,4410,924,264,60,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,13444,3476,718,200,40,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,3100,902,160,56,10,
[4 0 6 1 2 0 ],7,3,5,10588,2426,592,140,40,
[4 0 6 1 2 0 ],7,5,1,23256,5616,1290,324,84,30,
[4 0 6 1 2 0 ],7,5,3,8992,2090,508,128,40,
[4 0 6 1 2 0 ],7,5,5,11632,2966,628,176,40,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,11612,2764,650,160,44,16,
[4 0 6 1 2 0 ],7,3,3,6300,1722,336,108,24,
[4 0 6 1 2 0 ],7,3,5,9008,1798,524,100,38,
[4 0 6 1 2 0 ],7,5,1,3648,918,204,60,18,
[4 0 6 1 2 0 ],7,5,3,7024,1718,388,104,28,
[4 0 6 1 2 0 ],7,5,5,16628,3958,920,232,62,
[4 0 6 1 2 0 ],7,1,1,3504,984,186,60,12,6,
[4 0 6 1 2 0 ],7,1,3,9908,2404,542,136,32,10,
[4 0 6 1 2 0 ],7,1,5,16312,3824,898,212,52,14,
[4 0 6 1 2 0 ],7,3,1,6372,1332,366,72,24,6,
[4 0 6 1 2 0 ],7,3,3,6488,1630,356,100,26,
[4 0 6 1 2 0 ],7,3,5,11444,3058,608,184,38,
