groupID,nucleus_size,inner_word_length,conjugator_length,r_len,list_size,depth_approx,time_depth_approx,outcome,time_attack

GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_3_1,5,3,3,100,10,5,14085,0,14768
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_3_1,5,3,3,100,10,5,14085,0,14242
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_1,5,3,3,100,10,5,14085,0,15472
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_1,5,3,3,100,10,5,14085,0,14347
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,15050
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_5_2,9,2,2,10,5,3,1084,-3
GRIGORCHUK,5,3,3,10,5,4,65,-1
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,5,5,14406,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18658
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17282
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17736
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17450
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17334
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18309
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18032
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18015
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18821
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18943
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,17861
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,19179
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,19511
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,229378
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,17951
GGS_STAB_3_1,5,3,3,1000,5,6,476603,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16132
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16733
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
