[2 0 ],3,[1 0 ],3,[1 0 ],3,[1 0 ],3,[1 0 ],3,[1 8 8 3 9 5 1 1 7 0 ],11,[2 0 5 4 1 5 0 9 2 0 ],11,[2 9 4 0 8 1 8 1 3 0 ],11,[3 5 9 9 8 1 0 4 9 0 ],11,[5 1 8 3 9 1 3 1 2 0 ],11,[10 14 2 12 3 17 2 3 18 12 15 12 6 7 10 10 12 0 ],19,[15 1 7 12 2 18 13 8 16 13 0 12 11 8 2 7 5 0 ],19,[10 5 13 4 9 13 10 8 3 17 10 15 13 15 0 10 12 0 ],19,[5 18 2 10 3 18 7 18 18 3 8 5 2 11 1 1 10 0 ],19,[14 5 11 12 3 4 4 1 13 4 0 4 14 3 12 14 16 0 ],19,1,1,89460,29692,9972,3292,1116,364,126,40,16,6,
[2 0 ],3,1,1,66660,28430,12062,5116,2146,906,372,158,62,28,10,6,
[1 0 ],3,1,1,35384,15110,6418,2728,1146,486,200,86,34,16,6,
[1 0 ],3,1,1,66660,28430,12062,5116,2146,906,372,158,62,28,10,6,
[1 0 ],3,1,1,35384,15110,6418,2728,1146,486,200,86,34,16,6,
[1 0 ],3,1,1,39874,11562,2564,814,158,60,10,6,
[1 8 8 3 9 5 1 1 7 0 ],11,1,1,88432,12608,1162,180,20,6,
[2 0 5 4 1 5 0 9 2 0 ],11,1,1,88432,12608,1162,180,20,6,
[2 9 4 0 8 1 8 1 3 0 ],11,1,1,33384,6180,630,132,16,6,
[3 5 9 9 8 1 0 4 9 0 ],11,1,1,26540,2290,252,26,6,
[5 1 8 3 9 1 3 1 2 0 ],11,1,1,222984,22080,5304,450,132,12,6,
[10 14 2 12 3 17 2 3 18 12 15 12 6 7 10 10 12 0 ],19,1,1,11886,624,48,6,
[15 1 7 12 2 18 13 8 16 13 0 12 11 8 2 7 5 0 ],19,1,1,222984,22080,5304,450,132,12,6,
[10 5 13 4 9 13 10 8 3 17 10 15 13 15 0 10 12 0 ],19,1,1,96488,16708,1062,212,16,6,
[5 18 2 10 3 18 7 18 18 3 8 5 2 11 1 1 10 0 ],19,1,1,193544,9862,652,38,6,
[14 5 11 12 3 4 4 1 13 4 0 4 14 3 12 14 16 0 ],19,1,3,45848,15016,5144,1648,584,178,68,20,10,
[2 0 ],3,1,3,60024,25842,11054,4760,2014,874,360,162,62,32,10,
[1 0 ],3,1,3,53070,22794,9752,4178,1774,760,318,138,56,26,10,
[1 0 ],3,1,3,39162,16698,7148,3014,1294,532,234,90,44,14,10,
[1 0 ],3,1,3,53070,22794,9752,4178,1774,760,318,138,56,26,10,
[1 0 ],3,1,3,46942,14426,2952,1042,174,80,10,
[1 8 8 3 9 5 1 1 7 0 ],11,1,3,35084,3838,480,56,10,
[2 0 5 4 1 5 0 9 2 0 ],11,1,3,35084,3838,480,56,10,
[2 9 4 0 8 1 8 1 3 0 ],11,1,3,148360,18372,2966,356,64,10,
[3 5 9 9 8 1 0 4 9 0 ],11,1,3,75692,7486,696,74,10,
[5 1 8 3 9 1 3 1 2 0 ],11,1,3,102380,14620,2318,328,56,10,
[10 14 2 12 3 17 2 3 18 12 15 12 6 7 10 10 12 0 ],19,1,3,27902,1744,104,10,
[15 1 7 12 2 18 13 8 16 13 0 12 11 8 2 7 5 0 ],19,1,3,158504,17392,3722,364,92,10,
[10 5 13 4 9 13 10 8 3 17 10 15 13 15 0 10 12 0 ],19,1,3,47460,5062,564,64,10,
[5 18 2 10 3 18 7 18 18 3 8 5 2 11 1 1 10 0 ],19,1,3,36742,1882,128,10,
[14 5 11 12 3 4 4 1 13 4 0 4 14 3 12 14 16 0 ],19,1,5,72092,23764,8060,2620,908,286,104,32,14,
[2 0 ],3,1,5,30478,13086,5628,2402,1034,436,190,78,36,14,
[1 0 ],3,1,5,33526,14388,6210,2642,1148,478,214,84,42,14,
[1 0 ],3,1,5,56848,24382,10482,4464,1922,806,352,142,66,24,14,
[1 0 ],3,1,5,55394,16058,3572,1134,222,84,14,
[1 8 8 3 9 5 1 1 7 0 ],11,1,5,63802,27430,11784,5046,2162,920,394,166,72,30,14,
[1 0 ],3,1,5,60752,8122,804,116,14,
[2 0 5 4 1 5 0 9 2 0 ],11,1,5,57560,6514,780,92,14,
[2 9 4 0 8 1 8 1 3 0 ],11,1,5,197128,27716,3862,548,80,14,
[3 5 9 9 8 1 0 4 9 0 ],11,1,5,124844,12682,1140,122,14,
[5 1 8 3 9 1 3 1 2 0 ],11,1,5,182680,23936,4186,524,100,14,
[10 14 2 12 3 17 2 3 18 12 15 12 6 7 10 10 12 0 ],19,1,5,47122,2876,172,14,
[15 1 7 12 2 18 13 8 16 13 0 12 11 8 2 7 5 0 ],19,1,5,238804,26708,5590,560,136,14,
[10 5 13 4 9 13 10 8 3 17 10 15 13 15 0 10 12 0 ],19,1,5,78212,9062,916,112,14,
[5 18 2 10 3 18 7 18 18 3 8 5 2 11 1 1 10 0 ],19,1,5,49322,3062,168,14,
[14 5 11 12 3 4 4 1 13 4 0 4 14 3 12 14 16 0 ],19,3,1,68388,22764,7620,2532,852,282,96,36,16,
[2 0 ],3,3,1,28430,12062,5116,2146,906,372,158,62,28,10,6,
[1 0 ],3,3,1,35384,15110,6418,2728,1146,486,200,86,34,16,6,
[1 0 ],3,3,1,35384,15110,6418,2728,1146,486,200,86,34,16,6,
[1 0 ],3,3,1,39874,11562,2564,814,158,60,10,6,
[1 8 8 3 9 5 1 1 7 0 ],11,3,1,81512,34598,14618,6152,2570,1070,440,182,74,32,14,
[1 0 ],3,3,1,374616,41016,5094,564,84,18,
[2 0 5 4 1 5 0 9 2 0 ],11,3,1,88432,12608,1162,180,20,6,
[2 9 4 0 8 1 8 1 3 0 ],11,3,1,33384,6180,630,132,16,6,
[3 5 9 9 8 1 0 4 9 0 ],11,3,1,82008,8070,768,90,18,
[5 1 8 3 9 1 3 1 2 0 ],11,3,1,78204,8076,1854,168,48,6,
[10 14 2 12 3 17 2 3 18 12 15 12 6 7 10 10 12 0 ],19,3,1,21242,1288,92,16,
[15 1 7 12 2 18 13 8 16 13 0 12 11 8 2 7 5 0 ],19,3,1,22080,5304,450,132,12,6,
[10 5 13 4 9 13 10 8 3 17 10 15 13 15 0 10 12 0 ],19,3,1,21604,3526,244,48,6,
